Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,08:27:55,40TWL4,600,846,7.11,24,63,2.748,15
2022-05-20,08:28:00,40TWL4,347,842,7.228,23,12,2.713,15
2022-05-20,08:28:05,40TWL4,418,924,7.939,21,72,2.459,15
2022-05-20,08:28:10,40TWL4,564,891,7.208,39,8,2.104,15
2022-05-20,08:28:15,40TWL4,688,938,6.574,24,34,2.978,15
2022-05-20,08:28:20,40TWL4,413,962,7.529,33,12,3.134,15
2022-05-20,08:28:25,40TWL4,556,993,7.892,33,39,2.416,15
2022-05-20,08:28:30,40TWL4,526,930,6.798,36,93,3.3,15
2022-05-20,08:28:35,40TWL4,548,816,7.915,38,21,2.552,15
2022-05-20,08:28:40,40TWL4,449,998,7.211,20,72,2.806,15
2022-05-20,08:28:45,40TWL4,617,848,6.577,29,15,2.98,15
2022-05-20,08:28:50,40TWL4,531,851,7.212,24,1,3.063,15
2022-05-20,08:28:55,40TWL4,498,801,6.867,22,8,2.448,15
2022-05-20,08:29:00,40TWL4,574,986,7.426,39,6,2.544,15
2022-05-20,08:29:05,40TWL4,303,912,6.784,20,87,2.147,15
2022-05-20,08:29:10,40TWL4,511,957,6.651,33,9,2.893,15
2022-05-20,08:29:15,40TWL4,485,984,7.982,22,79,3.197,15
2022-05-20,08:29:20,40TWL4,401,994,7.199,34,85,2.184,15
2022-05-20,08:29:25,40TWL4,548,878,6.557,32,75,2.011,15
2022-05-20,08:29:30,40TWL4,692,879,6.55,26,63,2.208,15
2022-05-20,08:29:35,40TWL4,418,978,7.599,32,35,3.124,15
2022-05-20,08:29:40,40TWL4,554,898,7.923,31,14,2.217,15
2022-05-20,08:29:45,40TWL4,583,883,7.269,21,18,2.557,15
2022-05-20,08:29:50,40TWL4,615,947,7.493,36,20,2.614,15
2022-05-20,08:29:55,40TWL4,455,859,6.612,31,54,2.997,15
2022-05-20,08:30:00,40TWL4,362,914,7.475,28,86,2.9,15
2022-05-20,08:30:05,40TWL4,329,897,6.867,31,33,2.476,15
2022-05-20,08:30:10,40TWL4,669,939,7.387,40,83,3.227,15
2022-05-20,08:30:15,40TWL4,401,978,7.205,21,61,3.416,15
2022-05-20,08:30:20,40TWL4,578,915,7.163,37,84,3.057,15
2022-05-20,08:30:25,40TWL4,327,868,6.638,23,54,2.813,15
2022-05-20,08:30:30,40TWL4,554,802,7.017,39,17,2.409,15
2022-05-20,08:30:35,40TWL4,302,802,7.104,30,29,3.235,15
2022-05-20,08:30:40,40TWL4,389,912,6.918,33,13,3.286,15
2022-05-20,08:30:45,40TWL4,600,858,7.382,32,15,2.178,15
2022-05-20,08:30:50,40TWL4,567,804,7.869,32,81,3.117,15
2022-05-20,08:30:55,40TWL4,506,814,7.263,24,99,2.215,15
2022-05-20,08:31:00,40TWL4,643,985,7.224,28,10,3.281,15
2022-05-20,08:31:05,40TWL4,337,829,7.695,36,35,2.781,15
2022-05-20,08:31:10,40TWL4,659,997,7.092,34,10,2.236,15
2022-05-20,08:31:15,40TWL4,538,827,6.893,29,68,2.22,15
2022-05-20,08:31:20,40TWL4,620,800,7.634,28,6,2.446,15
2022-05-20,08:31:25,40TWL4,325,868,7.477,29,13,3.215,15
2022-05-20,08:31:30,40TWL4,509,817,6.731,29,12,3.418,15
2022-05-20,08:31:35,40TWL4,402,951,7.511,39,40,2.369,15
2022-05-20,08:31:40,40TWL4,505,990,7.566,31,43,3.426,15
2022-05-20,08:31:45,40TWL4,466,900,7.802,28,61,2.744,15
2022-05-20,08:31:50,40TWL4,539,924,7.896,27,81,3.128,15
2022-05-20,08:31:55,40TWL4,608,847,6.858,36,36,3.318,15
2022-05-20,08:32:00,40TWL4,483,999,7.777,23,40,3.127,15
2022-05-20,08:32:05,40TWL4,620,835,7.986,20,67,2.054,15
2022-05-20,08:32:10,40TWL4,657,875,7.871,38,97,2.45,15
2022-05-20,08:32:15,40TWL4,456,847,7.327,38,94,2.142,15
2022-05-20,08:32:20,40TWL4,690,856,7.414,23,64,3.166,15
2022-05-20,08:32:25,40TWL4,494,964,6.932,34,95,3.073,15
2022-05-20,08:32:30,40TWL4,618,850,7.224,25,49,3.238,15
2022-05-20,08:32:35,40TWL4,680,812,7.647,23,64,3.083,15
2022-05-20,08:32:40,40TWL4,606,999,6.757,22,68,2.265,15
2022-05-20,08:32:45,40TWL4,445,803,6.689,35,13,2.845,15
2022-05-20,08:32:50,40TWL4,525,833,7.646,39,82,2.75,15
2022-05-20,08:32:55,40TWL4,390,823,7.521,26,44,2.614,15
2022-05-20,08:33:00,40TWL4,614,987,6.635,32,63,2.308,15
2022-05-20,08:33:05,40TWL4,579,981,7.969,24,0,3.048,15
2022-05-20,08:33:10,40TWL4,459,825,7.643,35,64,2.105,15
2022-05-20,08:33:15,40TWL4,626,974,6.775,23,22,2.004,15
2022-05-20,08:33:20,40TWL4,606,873,6.922,32,62,3.406,15
2022-05-20,08:33:25,40TWL4,406,816,6.932,29,91,2.438,15
2022-05-20,08:33:30,40TWL4,361,941,6.988,37,32,2.903,15
2022-05-20,08:33:35,40TWL4,598,939,6.782,23,67,2.505,15
2022-05-20,08:33:40,40TWL4,561,904,7.126,36,52,2.041,15
2022-05-20,08:33:45,40TWL4,471,944,6.823,35,48,2.903,15
2022-05-20,08:33:50,40TWL4,583,994,6.682,25,23,2.127,15
2022-05-20,08:33:55,40TWL4,647,976,6.92,40,67,2.764,15
2022-05-20,08:34:00,40TWL4,642,839,6.528,24,7,3.044,15
2022-05-20,08:34:05,40TWL4,589,876,7.401,34,52,2.786,15
2022-05-20,08:34:10,40TWL4,497,963,7.412,29,27,3.353,15
2022-05-20,08:34:15,40TWL4,406,901,6.623,24,3,2.753,15
2022-05-20,08:34:20,40TWL4,570,913,7.746,39,36,2.87,15
2022-05-20,08:34:25,40TWL4,325,912,7.859,25,97,3.105,15
2022-05-20,08:34:30,40TWL4,447,861,7.672,21,49,2.059,15
2022-05-20,08:34:35,40TWL4,615,917,7.388,23,85,2.405,15
2022-05-20,08:34:40,40TWL4,307,943,7.168,29,24,3.231,15
2022-05-20,08:34:45,40TWL4,604,905,7.556,24,16,2.258,15
2022-05-20,08:34:50,40TWL4,347,984,6.763,25,58,2.552,15
2022-05-20,08:34:55,40TWL4,628,937,7.212,29,64,2.093,15
2022-05-20,08:35:00,40TWL4,326,837,7.766,29,62,2.36,15
2022-05-20,08:35:05,40TWL4,584,825,7.762,29,14,2.877,15
2022-05-20,08:35:10,40TWL4,533,846,7.189,23,91,2.07,15
2022-05-20,08:35:15,40TWL4,518,865,6.885,39,58,3.008,15
2022-05-20,08:35:20,40TWL4,621,909,7.897,23,73,2.901,15
2022-05-20,08:35:25,40TWL4,622,828,7.115,29,11,3.498,15
2022-05-20,08:35:30,40TWL4,537,906,7.47,35,58,2.376,15
2022-05-20,08:35:35,40TWL4,437,968,6.782,25,71,3.092,15
2022-05-20,08:35:40,40TWL4,613,900,6.674,37,27,2.164,15
2022-05-20,08:35:45,40TWL4,377,958,7.163,28,24,3.205,15
2022-05-20,08:35:50,40TWL4,620,878,6.706,23,55,3.348,15
2022-05-20,08:35:55,40TWL4,666,836,7.186,24,82,2.321,15
2022-05-20,08:36:00,40TWL4,523,900,7.101,30,63,2.62,15
2022-05-20,08:36:05,40TWL4,509,928,7.516,38,37,3.037,15
2022-05-20,08:36:10,40TWL4,671,995,6.637,32,68,3.136,15
2022-05-20,08:36:15,40TWL4,551,911,7.548,25,75,2.052,15
2022-05-20,08:36:20,40TWL4,311,948,7.619,36,89,3.335,15
2022-05-20,08:36:25,40TWL4,515,999,6.596,34,7,2.3,15
2022-05-20,08:36:30,40TWL4,335,854,7.451,28,86,2.359,15
2022-05-20,08:36:35,40TWL4,475,942,7.289,32,37,2.428,15
2022-05-20,08:36:40,40TWL4,609,867,7.988,27,44,3.26,15
2022-05-20,08:36:45,40TWL4,635,927,6.749,25,16,2.13,15
2022-05-20,08:36:50,40TWL4,643,911,7.476,20,59,3.12,15
2022-05-20,08:36:55,40TWL4,678,872,7.042,24,40,2.611,15
2022-05-20,08:37:00,40TWL4,451,836,7.559,28,80,3.251,15
2022-05-20,08:37:05,40TWL4,641,919,6.836,24,28,3.037,15
2022-05-20,08:37:10,40TWL4,307,916,7.499,26,76,2.633,15
2022-05-20,08:37:15,40TWL4,307,800,6.694,39,34,2.605,15
2022-05-20,08:37:20,40TWL4,579,801,6.981,40,17,2.824,15
2022-05-20,08:37:25,40TWL4,302,887,6.896,31,1,2.506,15
2022-05-20,08:37:30,40TWL4,578,926,7.704,27,89,2.034,15
2022-05-20,08:37:35,40TWL4,659,959,7.413,37,40,3.109,15
2022-05-20,08:37:40,40TWL4,697,927,7.565,40,38,2.061,15
2022-05-20,08:37:45,40TWL4,614,979,7.688,35,90,2.658,15
2022-05-20,08:37:50,40TWL4,395,971,7.656,22,36,3.261,15
2022-05-20,08:37:55,40TWL4,604,899,6.799,39,72,2.79,15
2022-05-20,08:38:00,40TWL4,323,826,6.948,38,51,2.68,15
2022-05-20,08:38:05,40TWL4,324,868,6.908,37,84,2.838,15
2022-05-20,08:38:10,40TWL4,691,991,6.567,27,49,2.05,15
2022-05-20,08:38:15,40TWL4,546,828,7.236,29,67,3.412,15
2022-05-20,08:38:20,40TWL4,403,845,7.479,27,96,3.387,15
2022-05-20,08:38:25,40TWL4,432,879,6.6,40,96,3.176,15
2022-05-20,08:38:30,40TWL4,641,886,6.792,26,92,2.009,15
2022-05-20,08:38:35,40TWL4,604,969,7.473,38,83,2.455,15
2022-05-20,08:38:40,40TWL4,590,887,7.627,36,95,3.167,15
2022-05-20,08:38:45,40TWL4,582,956,7.092,23,42,2.629,15
2022-05-20,08:38:50,40TWL4,326,855,6.868,26,94,2.749,15
2022-05-20,08:38:55,40TWL4,473,1000,7.94,33,56,2.8,15
2022-05-20,08:39:00,40TWL4,614,942,6.557,35,38,3.29,15
2022-05-20,08:39:05,40TWL4,559,833,7.084,30,87,2.099,15
2022-05-20,08:39:10,40TWL4,427,989,7.02,24,73,3.277,15
2022-05-20,08:39:15,40TWL4,514,964,6.9,35,76,3.394,15
2022-05-20,08:39:20,40TWL4,646,813,6.993,39,90,2.342,15
2022-05-20,08:39:25,40TWL4,521,955,7.341,29,58,2.015,15
2022-05-20,08:39:30,40TWL4,430,834,7.769,23,49,2.251,15
2022-05-20,08:39:35,40TWL4,530,1000,6.812,29,29,2.101,15
2022-05-20,08:39:40,40TWL4,688,819,7.155,39,60,2.222,15
2022-05-20,08:39:45,40TWL4,560,938,6.554,24,51,2.736,15
2022-05-20,08:39:50,40TWL4,423,823,6.786,31,63,2.803,15
2022-05-20,08:39:55,40TWL4,515,989,7.74,21,23,3.031,15
2022-05-20,08:40:00,40TWL4,391,867,6.79,28,26,2.385,15
2022-05-20,08:40:05,40TWL4,374,943,6.915,26,24,2.807,15
2022-05-20,08:40:10,40TWL4,317,938,6.535,31,77,2.899,15
2022-05-20,08:40:15,40TWL4,692,934,6.572,25,85,2.934,15
2022-05-20,08:40:20,40TWL4,389,893,6.94,39,64,2.673,15
2022-05-20,08:40:25,40TWL4,692,826,6.785,40,39,2.699,15
2022-05-20,08:40:30,40TWL4,327,820,7.778,35,51,2.458,15
2022-05-20,08:40:35,40TWL4,315,964,7.282,27,75,3.173,15
2022-05-20,08:40:40,40TWL4,342,838,6.883,23,33,2.317,15
2022-05-20,08:40:45,40TWL4,391,937,7.441,34,76,2.117,15
2022-05-20,08:40:50,40TWL4,524,852,7.09,25,83,3.093,15
2022-05-20,08:40:55,40TWL4,551,887,6.604,37,23,3.183,15
2022-05-20,08:41:00,40TWL4,453,864,7.013,35,14,2.844,15
2022-05-20,08:41:05,40TWL4,489,992,7.53,40,7,3.045,15
2022-05-20,08:41:10,40TWL4,496,938,7.9,40,29,3.01,15
2022-05-20,08:41:15,40TWL4,322,913,6.947,34,74,2.131,15
2022-05-20,08:41:20,40TWL4,528,815,6.767,32,99,2.296,15
2022-05-20,08:41:25,40TWL4,413,855,6.926,38,65,2.808,15
2022-05-20,08:41:30,40TWL4,427,913,6.651,22,24,3.27,15
2022-05-20,08:41:35,40TWL4,689,988,7.007,38,59,3.364,15
2022-05-20,08:41:40,40TWL4,307,842,7.321,40,14,2.484,15
2022-05-20,08:41:45,40TWL4,681,942,7.112,28,72,3.395,15
2022-05-20,08:41:50,40TWL4,382,871,7.884,23,70,3.246,15
2022-05-20,08:41:55,40TWL4,370,939,7.923,24,86,3.071,15
2022-05-20,08:42:00,40TWL4,551,992,7.742,34,33,3.204,15
2022-05-20,08:42:05,40TWL4,547,982,6.68,32,48,2.293,15
2022-05-20,08:42:10,40TWL4,457,962,7.896,35,95,2.126,15
2022-05-20,08:42:15,40TWL4,590,968,7.631,37,55,2.882,15
2022-05-20,08:42:20,40TWL4,313,893,7.036,26,79,2.815,15
2022-05-20,08:42:25,40TWL4,339,875,6.631,21,45,3.238,15
2022-05-20,08:42:30,40TWL4,335,936,7.718,40,70,2.283,15
2022-05-20,08:42:35,40TWL4,411,957,6.681,29,84,2.106,15
2022-05-20,08:42:40,40TWL4,558,872,6.602,35,63,2.926,15
2022-05-20,08:42:45,40TWL4,441,893,7.927,23,84,2.658,15
2022-05-20,08:42:50,40TWL4,557,945,6.839,37,76,2.867,15
2022-05-20,08:42:55,40TWL4,337,829,6.789,25,9,2.987,15
2022-05-20,08:43:00,40TWL4,336,926,7.084,38,59,2.536,15
2022-05-20,08:43:05,40TWL4,691,977,7.605,32,87,2.161,15
2022-05-20,08:43:10,40TWL4,609,954,7.444,26,75,3.053,15
2022-05-20,08:43:15,40TWL4,404,980,6.767,37,23,2.396,15
2022-05-20,08:43:20,40TWL4,553,954,7.946,31,30,2.346,15
2022-05-20,08:43:25,40TWL4,456,1000,7.388,33,42,2.68,15
2022-05-20,08:43:30,40TWL4,499,972,7.162,38,85,3.444,15
2022-05-20,08:43:35,40TWL4,576,922,7.757,40,94,2.797,15
2022-05-20,08:43:40,40TWL4,671,963,6.555,24,72,2.028,15
2022-05-20,08:43:45,40TWL4,472,951,7.82,37,24,3.381,15
2022-05-20,08:43:50,40TWL4,440,991,7.016,38,10,2.415,15
2022-05-20,08:43:55,40TWL4,619,960,7.433,26,23,2.167,15
2022-05-20,08:44:00,40TWL4,681,842,7.118,33,65,2.137,15
2022-05-20,08:44:05,40TWL4,335,917,7.501,20,20,2.92,15
2022-05-20,08:44:10,40TWL4,495,951,6.645,20,73,2.816,15
2022-05-20,08:44:15,40TWL4,556,973,6.954,32,62,2.2,15
2022-05-20,08:44:20,40TWL4,669,880,6.719,34,72,2.723,15
2022-05-20,08:44:25,40TWL4,557,857,6.673,32,50,3.241,15
2022-05-20,08:44:30,40TWL4,301,886,6.952,20,21,3.458,15
2022-05-20,08:44:35,40TWL4,437,875,6.681,35,32,3.341,15
2022-05-20,08:44:40,40TWL4,565,906,7.005,23,72,3.478,15
2022-05-20,08:44:45,40TWL4,595,978,7.693,36,45,2.73,15
2022-05-20,08:44:50,40TWL4,468,952,7.585,36,72,2.079,15
2022-05-20,08:44:55,40TWL4,440,909,6.722,28,52,2.351,15
2022-05-20,08:45:00,40TWL4,656,844,7.473,24,3,2.483,15
2022-05-20,08:45:05,40TWL4,573,965,7.951,38,59,2.742,15
2022-05-20,08:45:10,40TWL4,642,847,7.814,39,98,3.21,15
2022-05-20,08:45:15,40TWL4,663,927,7.652,35,36,3.351,15
2022-05-20,08:45:20,40TWL4,505,984,6.855,27,25,2.887,15
2022-05-20,08:45:25,40TWL4,357,909,7.565,25,27,2.575,15
2022-05-20,08:45:30,40TWL4,308,946,6.517,38,74,2.372,15
2022-05-20,08:45:35,40TWL4,383,959,7.258,36,79,2.786,15
2022-05-20,08:45:40,40TWL4,478,879,7.174,27,2,3.229,15
2022-05-20,08:45:45,40TWL4,634,877,7.334,32,57,3.428,15
2022-05-20,08:45:50,40TWL4,491,981,7.51,34,4,2.547,15
2022-05-20,08:45:55,40TWL4,662,832,7.915,37,7,2.233,15
2022-05-20,08:46:00,40TWL4,499,942,7.785,26,44,2.223,15
2022-05-20,08:46:05,40TWL4,483,977,7.356,29,0,2.973,15
2022-05-20,08:46:10,40TWL4,413,953,7.076,26,86,2.529,15
2022-05-20,08:46:15,40TWL4,630,959,7.452,31,81,3.063,15
2022-05-20,08:46:20,40TWL4,598,836,7.882,30,9,2.343,15
2022-05-20,08:46:25,40TWL4,359,876,7.482,24,38,2.38,15
2022-05-20,08:46:30,40TWL4,695,814,7.27,21,57,3.212,15
2022-05-20,08:46:35,40TWL4,397,917,7.764,21,9,3.246,15
2022-05-20,08:46:40,40TWL4,424,846,7.785,34,64,2.745,15
2022-05-20,08:46:45,40TWL4,558,852,7.536,40,74,2.13,15
2022-05-20,08:46:50,40TWL4,408,822,7.958,21,92,2.171,15
2022-05-20,08:46:55,40TWL4,665,923,7.884,40,84,3.286,15
2022-05-20,08:47:00,40TWL4,630,931,7.966,32,71,2.574,15
2022-05-20,08:47:05,40TWL4,449,932,7.577,22,47,2.141,15
2022-05-20,08:47:10,40TWL4,608,919,6.613,26,70,3.308,15
2022-05-20,08:47:15,40TWL4,641,991,7.671,26,65,3.375,15
2022-05-20,08:47:20,40TWL4,694,952,7.97,36,49,3.203,15
2022-05-20,08:47:25,40TWL4,355,817,6.687,33,55,2.444,15
2022-05-20,08:47:30,40TWL4,529,912,7.795,28,91,2.87,15
2022-05-20,08:47:35,40TWL4,379,999,6.678,32,55,2.542,15
2022-05-20,08:47:40,40TWL4,590,1000,7.558,24,23,2.175,15
2022-05-20,08:47:45,40TWL4,689,864,7.148,28,5,2.019,15
2022-05-20,08:47:50,40TWL4,303,815,7.472,38,14,2.393,15
2022-05-20,08:47:55,40TWL4,329,802,7.909,26,0,3.006,15
2022-05-20,08:48:00,40TWL4,419,941,7.354,30,63,2.385,15
2022-05-20,08:48:05,40TWL4,461,941,7.957,24,17,3.454,15
2022-05-20,08:48:10,40TWL4,583,935,6.543,21,26,3.482,15
2022-05-20,08:48:15,40TWL4,495,889,7.817,20,15,2.839,15
2022-05-20,08:48:20,40TWL4,364,841,6.681,40,76,2.437,15
2022-05-20,08:48:25,40TWL4,315,853,7.895,24,33,3.105,15
2022-05-20,08:48:30,40TWL4,692,995,7.551,32,70,3.273,15
2022-05-20,08:48:35,40TWL4,338,844,6.563,34,35,2.704,15
2022-05-20,08:48:40,40TWL4,687,831,7.832,31,17,2.42,15
2022-05-20,08:48:45,40TWL4,611,906,6.767,33,59,3.26,15
2022-05-20,08:48:50,40TWL4,579,948,6.531,35,48,2.801,15
2022-05-20,08:48:55,40TWL4,450,850,7.127,33,43,2.596,15
2022-05-20,08:49:00,40TWL4,480,889,7.99,25,2,3.101,15
2022-05-20,08:49:05,40TWL4,638,992,6.81,29,8,2.997,15
2022-05-20,08:49:10,40TWL4,696,926,7.878,36,71,2.133,15
2022-05-20,08:49:15,40TWL4,301,992,7.901,20,18,3.461,15
2022-05-20,08:49:20,40TWL4,452,892,7.31,31,95,2.926,15
2022-05-20,08:49:25,40TWL4,300,998,6.513,22,76,2.049,15
2022-05-20,08:49:30,40TWL4,661,887,7.382,39,91,3.11,15
2022-05-20,08:49:35,40TWL4,492,911,7.698,30,92,3.365,15
2022-05-20,08:49:40,40TWL4,680,848,6.829,24,48,3.294,15
2022-05-20,08:49:45,40TWL4,433,834,6.999,20,25,3.091,15
2022-05-20,08:49:50,40TWL4,383,940,7.312,20,26,3.488,15
2022-05-20,08:49:55,40TWL4,431,852,6.863,21,5,2.422,15
2022-05-20,08:50:00,40TWL4,516,850,7.728,27,22,2.651,15
2022-05-20,08:50:05,40TWL4,548,804,7.475,40,16,2.826,15
2022-05-20,08:50:10,40TWL4,442,907,6.787,33,98,2.082,15
2022-05-20,08:50:15,40TWL4,458,826,7.053,33,84,2.049,15
2022-05-20,08:50:20,40TWL4,360,818,7.876,25,91,2.516,15
2022-05-20,08:50:25,40TWL4,305,910,7.044,35,25,3.356,15
2022-05-20,08:50:30,40TWL4,592,850,7.998,25,91,2.983,15
2022-05-20,08:50:35,40TWL4,521,839,7.127,27,68,2.747,15
2022-05-20,08:50:40,40TWL4,601,856,7.937,36,30,2.752,15
2022-05-20,08:50:45,40TWL4,418,847,6.91,36,37,2.469,15
2022-05-20,08:50:50,40TWL4,428,896,6.627,22,93,2.807,15
2022-05-20,08:50:55,40TWL4,662,998,7.651,32,28,3.18,15
2022-05-20,08:51:00,40TWL4,477,946,8.0,33,49,2.767,15
2022-05-20,08:51:05,40TWL4,557,807,7.688,23,12,2.092,15
2022-05-20,08:51:10,40TWL4,406,866,7.699,29,43,2.009,15
2022-05-20,08:51:15,40TWL4,414,887,7.317,22,97,3.216,15
2022-05-20,08:51:20,40TWL4,674,940,6.734,22,83,2.063,15
2022-05-20,08:51:25,40TWL4,665,842,7.629,23,65,3.083,15
2022-05-20,08:51:30,40TWL4,580,1000,7.353,37,57,2.945,15
2022-05-20,08:51:35,40TWL4,376,837,7.518,28,35,3.065,15
2022-05-20,08:51:40,40TWL4,527,927,7.715,30,10,2.395,15
2022-05-20,08:51:45,40TWL4,476,923,7.244,26,53,2.542,15
2022-05-20,08:51:50,40TWL4,648,897,7.407,30,93,3.461,15
2022-05-20,08:51:55,40TWL4,588,941,7.423,24,30,2.694,15
2022-05-20,08:52:00,40TWL4,631,914,7.478,40,38,2.679,15
2022-05-20,08:52:05,40TWL4,606,901,7.054,21,69,2.87,15
2022-05-20,08:52:10,40TWL4,414,860,7.121,40,25,3.012,15
2022-05-20,08:52:15,40TWL4,660,863,6.69,22,80,3.177,15
2022-05-20,08:52:20,40TWL4,375,889,6.6,34,76,2.462,15
2022-05-20,08:52:25,40TWL4,437,821,6.829,29,83,2.844,15
2022-05-20,08:52:30,40TWL4,367,841,7.747,38,34,2.608,15
2022-05-20,08:52:35,40TWL4,530,838,6.781,27,33,2.872,15
2022-05-20,08:52:40,40TWL4,505,882,6.787,26,49,2.411,15
2022-05-20,08:52:45,40TWL4,564,960,7.06,34,11,3.259,15
2022-05-20,08:52:50,40TWL4,341,807,7.718,30,11,2.088,15
2022-05-20,08:52:55,40TWL4,450,812,6.646,37,19,3.41,15
2022-05-20,08:53:00,40TWL4,354,969,7.2,36,90,3.045,15
2022-05-20,08:53:05,40TWL4,597,986,6.744,26,6,2.898,15
2022-05-20,08:53:10,40TWL4,406,971,7.792,23,1,2.517,15
2022-05-20,08:53:15,40TWL4,448,858,6.992,20,23,2.947,15
2022-05-20,08:53:20,40TWL4,667,987,7.584,33,70,2.059,15
2022-05-20,08:53:25,40TWL4,567,954,7.291,24,62,2.913,15
2022-05-20,08:53:30,40TWL4,477,913,7.8,27,25,2.376,15
2022-05-20,08:53:35,40TWL4,507,945,7.741,22,52,2.761,15
2022-05-20,08:53:40,40TWL4,363,902,6.542,24,67,2.111,15
2022-05-20,08:53:45,40TWL4,326,849,7.023,21,65,3.366,15
2022-05-20,08:53:50,40TWL4,662,866,7.514,39,29,2.176,15
2022-05-20,08:53:55,40TWL4,516,862,6.999,35,59,2.044,15
2022-05-20,08:54:00,40TWL4,435,990,7.748,24,12,2.231,15
2022-05-20,08:54:05,40TWL4,305,829,6.595,35,0,2.229,15
2022-05-20,08:54:10,40TWL4,611,974,6.604,30,47,3.15,15
2022-05-20,08:54:15,40TWL4,668,889,7.73,39,77,2.256,15
2022-05-20,08:54:20,40TWL4,572,981,7.762,24,97,2.611,15
2022-05-20,08:54:25,40TWL4,646,816,7.374,26,47,2.496,15
2022-05-20,08:54:30,40TWL4,662,988,7.581,26,82,3.152,15
2022-05-20,08:54:35,40TWL4,523,897,6.774,22,91,3.13,15
2022-05-20,08:54:40,40TWL4,445,943,6.641,25,39,2.38,15
2022-05-20,08:54:45,40TWL4,367,871,7.025,33,23,2.31,15
2022-05-20,08:54:50,40TWL4,430,934,6.644,32,12,2.371,15
2022-05-20,08:54:55,40TWL4,548,906,6.582,39,92,2.054,15
2022-05-20,08:55:00,40TWL4,603,911,7.556,26,52,2.562,15
2022-05-20,08:55:05,40TWL4,561,850,7.066,31,31,3.41,15
2022-05-20,08:55:10,40TWL4,691,924,6.609,22,21,3.076,15
2022-05-20,08:55:15,40TWL4,429,981,7.383,26,23,2.798,15
2022-05-20,08:55:20,40TWL4,602,820,7.577,20,75,2.381,15
