Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,18:38:25,40TWL4,883,726,6.792,28,13,2.101,5
2022-05-20,18:38:30,40TWL4,926,487,6.882,23,59,2.249,5
2022-05-20,18:38:35,40TWL4,706,593,6.72,26,74,3.09,5
2022-05-20,18:38:40,40TWL4,931,479,6.989,40,72,3.24,5
2022-05-20,18:38:45,40TWL4,790,790,7.11,38,85,2.449,5
2022-05-20,18:38:50,40TWL4,763,493,7.305,25,51,2.995,5
2022-05-20,18:38:55,40TWL4,883,718,7.309,21,76,3.236,5
2022-05-20,18:39:00,40TWL4,829,685,7.677,20,20,2.598,5
2022-05-20,18:39:05,40TWL4,971,711,6.726,32,75,2.745,5
2022-05-20,18:39:10,40TWL4,998,446,7.001,25,89,2.801,5
2022-05-20,18:39:15,40TWL4,775,597,6.971,31,34,2.631,5
2022-05-20,18:39:20,40TWL4,812,796,6.656,21,35,2.022,5
2022-05-20,18:39:25,40TWL4,792,733,7.134,34,62,2.4,5
2022-05-20,18:39:30,40TWL4,985,577,6.876,36,82,3.426,5
2022-05-20,18:39:35,40TWL4,930,582,6.867,30,10,3.378,5
2022-05-20,18:39:40,40TWL4,948,557,7.562,33,74,2.979,5
2022-05-20,18:39:45,40TWL4,757,720,7.837,22,69,2.916,5
2022-05-20,18:39:50,40TWL4,944,409,7.493,38,97,3.446,5
2022-05-20,18:39:55,40TWL4,737,632,6.906,39,89,2.966,5
2022-05-20,18:40:00,40TWL4,727,432,7.715,30,17,3.223,5
2022-05-20,18:40:05,40TWL4,963,555,7.659,33,86,2.261,5
2022-05-20,18:40:10,40TWL4,942,639,6.987,31,40,2.813,5
2022-05-20,18:40:15,40TWL4,708,511,7.426,34,6,2.458,5
2022-05-20,18:40:20,40TWL4,889,745,7.834,29,52,2.775,5
2022-05-20,18:40:25,40TWL4,888,627,6.543,32,65,2.963,5
2022-05-20,18:40:30,40TWL4,870,477,6.547,38,31,2.237,5
2022-05-20,18:40:35,40TWL4,994,617,7.586,38,61,2.317,5
2022-05-20,18:40:40,40TWL4,781,510,7.423,23,82,3.223,5
2022-05-20,18:40:45,40TWL4,780,796,7.41,27,42,3.218,5
2022-05-20,18:40:50,40TWL4,842,420,6.62,24,38,2.489,5
2022-05-20,18:40:55,40TWL4,951,433,6.811,25,80,2.866,5
2022-05-20,18:41:00,40TWL4,915,785,6.797,23,87,2.203,5
2022-05-20,18:41:05,40TWL4,975,656,7.202,27,44,2.684,5
2022-05-20,18:41:10,40TWL4,792,522,6.65,22,13,3.386,5
2022-05-20,18:41:15,40TWL4,817,484,7.998,35,100,3.181,5
2022-05-20,18:41:20,40TWL4,752,433,7.13,38,63,3.066,5
2022-05-20,18:41:25,40TWL4,829,683,7.959,38,22,3.181,5
2022-05-20,18:41:30,40TWL4,952,570,7.785,21,46,3.026,5
2022-05-20,18:41:35,40TWL4,858,707,7.088,40,10,2.987,5
2022-05-20,18:41:40,40TWL4,977,659,6.818,27,84,2.043,5
2022-05-20,18:41:45,40TWL4,716,498,6.883,33,4,3.328,5
2022-05-20,18:41:50,40TWL4,740,657,6.843,40,35,2.38,5
2022-05-20,18:41:55,40TWL4,763,694,6.754,27,81,3.391,5
2022-05-20,18:42:00,40TWL4,793,470,7.475,32,12,3.28,5
2022-05-20,18:42:05,40TWL4,809,573,7.114,34,72,2.218,5
2022-05-20,18:42:10,40TWL4,808,425,7.749,24,98,3.15,5
2022-05-20,18:42:15,40TWL4,976,593,7.09,25,9,3.496,5
2022-05-20,18:42:20,40TWL4,800,410,7.519,35,95,2.714,5
2022-05-20,18:42:25,40TWL4,892,444,7.495,33,75,2.963,5
2022-05-20,18:42:30,40TWL4,716,570,7.795,24,91,2.811,5
2022-05-20,18:42:35,40TWL4,825,721,7.094,26,1,2.02,5
2022-05-20,18:42:40,40TWL4,802,725,7.122,22,41,2.262,5
2022-05-20,18:42:45,40TWL4,779,528,7.836,30,86,2.539,5
2022-05-20,18:42:50,40TWL4,736,411,7.469,24,15,3.034,5
2022-05-20,18:42:55,40TWL4,757,601,7.135,22,81,3.189,5
2022-05-20,18:43:00,40TWL4,973,698,6.565,40,50,2.979,5
2022-05-20,18:43:05,40TWL4,861,751,7.752,24,11,3.034,5
2022-05-20,18:43:10,40TWL4,834,502,7.43,21,1,3.017,5
2022-05-20,18:43:15,40TWL4,983,474,7.994,34,62,2.764,5
2022-05-20,18:43:20,40TWL4,832,776,7.907,35,87,2.615,5
2022-05-20,18:43:25,40TWL4,751,707,7.423,37,41,2.609,5
2022-05-20,18:43:30,40TWL4,937,665,6.941,25,65,2.484,5
2022-05-20,18:43:35,40TWL4,895,477,6.965,27,60,2.615,5
2022-05-20,18:43:40,40TWL4,844,747,6.749,29,31,2.223,5
2022-05-20,18:43:45,40TWL4,730,402,7.084,24,48,2.773,5
2022-05-20,18:43:50,40TWL4,908,455,7.64,36,24,2.106,5
2022-05-20,18:43:55,40TWL4,844,445,7.338,22,38,2.894,5
2022-05-20,18:44:00,40TWL4,931,675,7.849,37,69,3.169,5
2022-05-20,18:44:05,40TWL4,785,459,7.781,24,79,2.111,5
2022-05-20,18:44:10,40TWL4,842,525,7.693,31,90,2.308,5
2022-05-20,18:44:15,40TWL4,913,430,6.979,29,53,2.77,5
2022-05-20,18:44:20,40TWL4,731,529,7.42,21,60,3.103,5
2022-05-20,18:44:25,40TWL4,806,544,7.054,26,23,2.281,5
2022-05-20,18:44:30,40TWL4,964,655,7.024,31,95,2.372,5
2022-05-20,18:44:35,40TWL4,983,462,7.068,24,64,2.895,5
2022-05-20,18:44:40,40TWL4,727,602,7.708,29,85,3.141,5
2022-05-20,18:44:45,40TWL4,772,449,7.383,29,15,2.015,5
2022-05-20,18:44:50,40TWL4,729,673,6.873,21,93,2.642,5
2022-05-20,18:44:55,40TWL4,926,642,6.528,23,63,2.356,5
2022-05-20,18:45:00,40TWL4,761,459,7.964,35,54,2.717,5
2022-05-20,18:45:05,40TWL4,975,516,7.948,32,64,3.065,5
2022-05-20,18:45:10,40TWL4,845,592,6.814,22,33,2.523,5
2022-05-20,18:45:15,40TWL4,899,557,7.343,30,29,2.858,5
2022-05-20,18:45:20,40TWL4,826,406,7.172,25,0,3.004,5
2022-05-20,18:45:25,40TWL4,761,735,6.611,23,68,3.339,5
2022-05-20,18:45:30,40TWL4,772,556,7.536,38,35,2.431,5
2022-05-20,18:45:35,40TWL4,765,483,7.959,32,56,2.26,5
2022-05-20,18:45:40,40TWL4,751,439,7.783,37,85,2.781,5
2022-05-20,18:45:45,40TWL4,713,741,7.903,29,11,2.147,5
2022-05-20,18:45:50,40TWL4,1000,481,7.28,40,34,2.154,5
2022-05-20,18:45:55,40TWL4,755,433,7.049,38,90,3.251,5
2022-05-20,18:46:00,40TWL4,747,607,6.593,34,80,2.414,5
2022-05-20,18:46:05,40TWL4,810,767,6.581,27,32,2.139,5
2022-05-20,18:46:10,40TWL4,799,745,6.574,38,92,3.084,5
2022-05-20,18:46:15,40TWL4,934,538,7.785,40,0,2.746,5
2022-05-20,18:46:20,40TWL4,868,598,7.667,32,80,2.192,5
2022-05-20,18:46:25,40TWL4,802,745,7.778,34,5,2.857,5
2022-05-20,18:46:30,40TWL4,934,407,7.808,38,27,3.098,5
2022-05-20,18:46:35,40TWL4,843,672,7.632,20,46,3.248,5
2022-05-20,18:46:40,40TWL4,998,775,7.916,21,92,2.456,5
2022-05-20,18:46:45,40TWL4,748,592,7.634,21,38,2.434,5
2022-05-20,18:46:50,40TWL4,923,668,7.089,32,1,3.102,5
2022-05-20,18:46:55,40TWL4,794,460,7.034,39,88,3.263,5
2022-05-20,18:47:00,40TWL4,755,662,6.736,23,36,2.094,5
2022-05-20,18:47:05,40TWL4,759,751,7.848,24,69,3.29,5
2022-05-20,18:47:10,40TWL4,918,698,7.095,32,0,2.207,5
2022-05-20,18:47:15,40TWL4,765,457,7.048,28,46,2.128,5
2022-05-20,18:47:20,40TWL4,792,439,7.006,40,38,3.327,5
2022-05-20,18:47:25,40TWL4,814,472,6.693,27,26,2.137,5
2022-05-20,18:47:30,40TWL4,868,645,7.978,34,23,3.076,5
2022-05-20,18:47:35,40TWL4,702,600,6.534,35,9,3.214,5
2022-05-20,18:47:40,40TWL4,715,725,7.386,31,85,2.088,5
2022-05-20,18:47:45,40TWL4,712,557,7.897,37,45,3.061,5
2022-05-20,18:47:50,40TWL4,826,652,7.239,28,28,2.657,5
2022-05-20,18:47:55,40TWL4,714,706,7.52,26,55,2.202,5
2022-05-20,18:48:00,40TWL4,895,600,7.025,29,77,3.485,5
2022-05-20,18:48:05,40TWL4,941,696,7.859,40,24,3.01,5
2022-05-20,18:48:10,40TWL4,971,442,7.449,26,17,2.861,5
2022-05-20,18:48:15,40TWL4,761,667,7.588,38,13,2.928,5
2022-05-20,18:48:20,40TWL4,838,533,6.586,33,71,2.153,5
2022-05-20,18:48:25,40TWL4,994,668,7.544,33,98,2.888,5
2022-05-20,18:48:30,40TWL4,824,647,7.483,24,24,3.437,5
2022-05-20,18:48:35,40TWL4,837,600,7.247,35,82,2.651,5
2022-05-20,18:48:40,40TWL4,850,706,7.225,32,87,2.324,5
2022-05-20,18:48:45,40TWL4,701,719,7.33,23,100,3.013,5
2022-05-20,18:48:50,40TWL4,950,706,7.876,21,25,3.442,5
2022-05-20,18:48:55,40TWL4,805,571,7.198,26,56,2.579,5
2022-05-20,18:49:00,40TWL4,721,740,7.925,31,13,3.243,5
2022-05-20,18:49:05,40TWL4,923,656,7.648,32,12,2.223,5
2022-05-20,18:49:10,40TWL4,903,644,7.453,30,24,3.156,5
2022-05-20,18:49:15,40TWL4,903,696,7.337,40,61,2.563,5
2022-05-20,18:49:20,40TWL4,998,516,7.637,33,81,2.191,5
2022-05-20,18:49:25,40TWL4,856,624,6.965,27,42,2.735,5
2022-05-20,18:49:30,40TWL4,902,656,7.231,35,66,2.806,5
2022-05-20,18:49:35,40TWL4,896,698,6.663,27,52,2.564,5
2022-05-20,18:49:40,40TWL4,952,567,7.535,31,54,3.464,5
2022-05-20,18:49:45,40TWL4,938,577,7.264,35,59,2.391,5
2022-05-20,18:49:50,40TWL4,703,430,7.272,25,52,2.5,5
2022-05-20,18:49:55,40TWL4,711,555,7.022,35,20,2.53,5
2022-05-20,18:50:00,40TWL4,886,591,6.706,37,74,3.278,5
2022-05-20,18:50:05,40TWL4,911,527,6.514,21,81,3.115,5
2022-05-20,18:50:10,40TWL4,986,618,7.67,30,23,2.149,5
2022-05-20,18:50:15,40TWL4,922,485,7.346,25,65,3.038,5
2022-05-20,18:50:20,40TWL4,948,510,7.972,38,41,2.357,5
2022-05-20,18:50:25,40TWL4,996,740,6.642,22,55,2.179,5
2022-05-20,18:50:30,40TWL4,994,459,7.765,37,16,2.137,5
2022-05-20,18:50:35,40TWL4,823,591,6.532,34,23,2.641,5
2022-05-20,18:50:40,40TWL4,928,688,6.993,29,32,3.339,5
2022-05-20,18:50:45,40TWL4,853,425,7.812,24,61,2.585,5
2022-05-20,18:50:50,40TWL4,942,782,7.498,24,84,3.446,5
2022-05-20,18:50:55,40TWL4,817,775,7.484,40,80,2.721,5
2022-05-20,18:51:00,40TWL4,904,598,7.269,22,81,2.87,5
2022-05-20,18:51:05,40TWL4,810,437,7.813,34,43,3.414,5
2022-05-20,18:51:10,40TWL4,796,721,7.774,32,28,3.291,5
2022-05-20,18:51:15,40TWL4,753,453,7.817,34,69,2.755,5
2022-05-20,18:51:20,40TWL4,745,425,6.665,22,63,3.07,5
2022-05-20,18:51:25,40TWL4,758,522,6.601,39,40,3.062,5
2022-05-20,18:51:30,40TWL4,901,771,7.415,36,61,2.193,5
2022-05-20,18:51:35,40TWL4,741,487,6.816,40,29,2.028,5
2022-05-20,18:51:40,40TWL4,997,676,6.567,39,8,3.003,5
2022-05-20,18:51:45,40TWL4,708,570,6.909,38,85,2.401,5
2022-05-20,18:51:50,40TWL4,943,783,7.455,29,12,2.138,5
2022-05-20,18:51:55,40TWL4,977,769,7.277,36,50,3.373,5
2022-05-20,18:52:00,40TWL4,822,622,6.618,27,51,2.229,5
2022-05-20,18:52:05,40TWL4,746,517,7.824,26,68,2.751,5
2022-05-20,18:52:10,40TWL4,1000,413,6.99,36,57,3.339,5
2022-05-20,18:52:15,40TWL4,886,584,6.929,32,12,3.336,5
2022-05-20,18:52:20,40TWL4,797,430,6.765,21,10,2.406,5
2022-05-20,18:52:25,40TWL4,814,692,7.002,36,55,3.092,5
2022-05-20,18:52:30,40TWL4,978,448,7.99,23,57,3.496,5
2022-05-20,18:52:35,40TWL4,732,577,7.093,36,28,2.459,5
2022-05-20,18:52:40,40TWL4,911,492,7.487,28,83,2.966,5
2022-05-20,18:52:45,40TWL4,749,415,7.511,20,69,3.208,5
2022-05-20,18:52:50,40TWL4,718,668,7.864,20,20,2.729,5
2022-05-20,18:52:55,40TWL4,826,489,7.273,36,37,2.765,5
2022-05-20,18:53:00,40TWL4,904,510,7.316,23,37,2.814,5
2022-05-20,18:53:05,40TWL4,902,615,6.722,33,99,2.694,5
2022-05-20,18:53:10,40TWL4,953,566,7.495,27,37,3.045,5
2022-05-20,18:53:15,40TWL4,918,411,7.655,35,94,2.244,5
2022-05-20,18:53:20,40TWL4,831,530,7.445,32,45,2.184,5
2022-05-20,18:53:25,40TWL4,955,424,7.619,33,66,2.799,5
2022-05-20,18:53:30,40TWL4,827,685,7.139,34,7,2.741,5
2022-05-20,18:53:35,40TWL4,822,552,7.793,24,3,2.218,5
2022-05-20,18:53:40,40TWL4,923,523,7.28,29,62,3.274,5
2022-05-20,18:53:45,40TWL4,846,741,7.347,40,5,2.462,5
2022-05-20,18:53:50,40TWL4,998,465,7.868,22,58,2.133,5
2022-05-20,18:53:55,40TWL4,907,653,7.099,40,69,2.313,5
2022-05-20,18:54:00,40TWL4,952,794,6.642,25,69,3.104,5
2022-05-20,18:54:05,40TWL4,792,539,7.718,23,58,2.835,5
2022-05-20,18:54:10,40TWL4,931,572,7.731,31,72,2.551,5
2022-05-20,18:54:15,40TWL4,917,715,6.52,38,9,2.005,5
2022-05-20,18:54:20,40TWL4,965,677,7.724,31,18,2.123,5
2022-05-20,18:54:25,40TWL4,825,596,7.049,24,82,2.472,5
2022-05-20,18:54:30,40TWL4,754,560,6.842,35,72,2.643,5
2022-05-20,18:54:35,40TWL4,963,779,7.317,32,44,2.688,5
2022-05-20,18:54:40,40TWL4,714,421,7.391,26,87,2.477,5
2022-05-20,18:54:45,40TWL4,1000,430,7.116,27,50,2.64,5
2022-05-20,18:54:50,40TWL4,849,718,7.33,35,96,3.197,5
2022-05-20,18:54:55,40TWL4,978,735,7.095,38,64,2.913,5
2022-05-20,18:55:00,40TWL4,947,796,7.25,27,17,3.345,5
2022-05-20,18:55:05,40TWL4,757,532,7.449,35,22,2.918,5
2022-05-20,18:55:10,40TWL4,973,440,7.555,32,60,2.645,5
2022-05-20,18:55:15,40TWL4,746,650,6.926,33,2,3.326,5
2022-05-20,18:55:20,40TWL4,747,791,6.576,25,16,2.483,5
2022-05-20,18:55:25,40TWL4,737,468,6.51,32,9,3.219,5
2022-05-20,18:55:30,40TWL4,739,673,6.606,24,63,2.59,5
2022-05-20,18:55:35,40TWL4,998,611,6.906,29,15,2.213,5
2022-05-20,18:55:40,40TWL4,762,682,6.715,38,100,2.394,5
2022-05-20,18:55:45,40TWL4,704,667,7.444,31,18,2.938,5
2022-05-20,18:55:50,40TWL4,795,516,7.153,31,69,2.638,5
2022-05-20,18:55:55,40TWL4,924,469,7.976,20,85,2.853,5
2022-05-20,18:56:00,40TWL4,856,749,7.153,20,58,2.379,5
2022-05-20,18:56:05,40TWL4,949,466,6.693,30,45,2.95,5
2022-05-20,18:56:10,40TWL4,823,593,6.554,24,68,2.217,5
2022-05-20,18:56:15,40TWL4,809,767,6.51,28,98,2.122,5
2022-05-20,18:56:20,40TWL4,901,501,7.018,40,51,3.255,5
2022-05-20,18:56:25,40TWL4,854,581,6.903,31,40,2.02,5
2022-05-20,18:56:30,40TWL4,843,614,7.542,25,42,2.175,5
2022-05-20,18:56:35,40TWL4,809,705,7.59,29,1,2.356,5
2022-05-20,18:56:40,40TWL4,909,442,7.555,36,16,2.307,5
2022-05-20,18:56:45,40TWL4,731,772,6.656,21,32,2.663,5
2022-05-20,18:56:50,40TWL4,840,675,7.461,28,43,2.685,5
2022-05-20,18:56:55,40TWL4,707,677,7.569,21,61,2.101,5
2022-05-20,18:57:00,40TWL4,778,560,7.296,40,28,2.235,5
2022-05-20,18:57:05,40TWL4,754,689,6.583,28,19,3.103,5
2022-05-20,18:57:10,40TWL4,996,606,7.457,28,30,2.455,5
2022-05-20,18:57:15,40TWL4,904,422,7.743,21,56,3.117,5
2022-05-20,18:57:20,40TWL4,995,740,6.79,40,58,3.37,5
2022-05-20,18:57:25,40TWL4,749,496,7.665,30,37,2.389,5
2022-05-20,18:57:30,40TWL4,894,434,7.192,27,44,2.169,5
2022-05-20,18:57:35,40TWL4,911,495,6.735,30,48,2.887,5
2022-05-20,18:57:40,40TWL4,828,441,6.852,37,81,2.948,5
2022-05-20,18:57:45,40TWL4,785,668,7.655,31,94,2.441,5
2022-05-20,18:57:50,40TWL4,823,727,7.749,21,34,2.151,5
2022-05-20,18:57:55,40TWL4,885,532,7.195,26,91,3.003,5
2022-05-20,18:58:00,40TWL4,725,680,7.484,26,38,3.267,5
2022-05-20,18:58:05,40TWL4,776,453,7.462,24,33,2.498,5
2022-05-20,18:58:10,40TWL4,850,751,7.246,40,1,2.767,5
2022-05-20,18:58:15,40TWL4,736,771,7.921,30,87,2.151,5
2022-05-20,18:58:20,40TWL4,994,550,6.754,32,20,3.201,5
2022-05-20,18:58:25,40TWL4,815,572,6.764,33,93,3.449,5
2022-05-20,18:58:30,40TWL4,872,623,7.322,30,45,2.274,5
2022-05-20,18:58:35,40TWL4,758,788,7.112,23,43,3.466,5
2022-05-20,18:58:40,40TWL4,860,475,6.661,40,84,3.15,5
2022-05-20,18:58:45,40TWL4,947,773,6.831,32,67,3.466,5
2022-05-20,18:58:50,40TWL4,825,748,7.649,25,74,3.472,5
2022-05-20,18:58:55,40TWL4,732,417,7.727,27,59,3.27,5
2022-05-20,18:59:00,40TWL4,934,509,6.839,35,86,3.232,5
2022-05-20,18:59:05,40TWL4,769,766,7.026,30,78,2.847,5
2022-05-20,18:59:10,40TWL4,723,419,7.024,38,99,2.471,5
2022-05-20,18:59:15,40TWL4,715,632,7.396,28,71,3.378,5
2022-05-20,18:59:20,40TWL4,922,749,7.088,31,23,2.948,5
2022-05-20,18:59:25,40TWL4,912,713,7.549,23,90,2.658,5
2022-05-20,18:59:30,40TWL4,777,675,7.215,21,16,2.787,5
2022-05-20,18:59:35,40TWL4,941,715,7.432,26,0,2.477,5
2022-05-20,18:59:40,40TWL4,708,485,7.843,26,80,3.278,5
2022-05-20,18:59:45,40TWL4,936,509,7.628,31,17,3.215,5
2022-05-20,18:59:50,40TWL4,880,513,6.763,24,62,2.062,5
2022-05-20,18:59:55,40TWL4,984,467,7.247,20,87,2.443,5
2022-05-20,19:00:00,40TWL4,935,628,6.665,20,74,3.043,5
2022-05-20,19:00:05,40TWL4,762,542,7.21,21,30,3.311,5
2022-05-20,19:00:10,40TWL4,765,764,7.012,38,29,3.062,5
2022-05-20,19:00:15,40TWL4,790,625,7.893,33,7,2.385,5
2022-05-20,19:00:20,40TWL4,808,646,6.54,31,21,2.677,5
2022-05-20,19:00:25,40TWL4,965,511,6.539,37,84,2.674,5
2022-05-20,19:00:30,40TWL4,977,522,6.587,32,54,2.529,5
2022-05-20,19:00:35,40TWL4,718,403,6.955,33,81,2.053,5
2022-05-20,19:00:40,40TWL4,855,655,7.628,26,31,3.186,5
2022-05-20,19:00:45,40TWL4,836,428,6.703,33,95,2.779,5
2022-05-20,19:00:50,40TWL4,999,533,7.739,39,94,2.328,5
2022-05-20,19:00:55,40TWL4,786,626,7.845,40,40,3.142,5
2022-05-20,19:01:00,40TWL4,917,593,7.011,25,49,2.372,5
2022-05-20,19:01:05,40TWL4,917,527,6.904,33,69,2.504,5
2022-05-20,19:01:10,40TWL4,719,760,7.652,29,13,2.15,5
2022-05-20,19:01:15,40TWL4,826,501,6.755,39,81,3.079,5
2022-05-20,19:01:20,40TWL4,786,727,7.623,28,46,2.744,5
2022-05-20,19:01:25,40TWL4,988,661,7.685,38,41,2.944,5
2022-05-20,19:01:30,40TWL4,967,453,6.654,21,85,2.786,5
2022-05-20,19:01:35,40TWL4,860,767,7.393,22,52,3.272,5
2022-05-20,19:01:40,40TWL4,977,434,7.301,26,31,3.234,5
2022-05-20,19:01:45,40TWL4,936,629,7.075,37,81,2.973,5
2022-05-20,19:01:50,40TWL4,994,594,6.715,36,51,2.003,5
2022-05-20,19:01:55,40TWL4,799,584,7.359,29,2,2.047,5
2022-05-20,19:02:00,40TWL4,999,721,7.508,39,58,2.306,5
