Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,00:07:40,GL5AYT,1154,1000,4.487,34,62,2.107,9
2022-05-20,00:07:45,GL5AYT,1040,840,5.053,34,83,2.352,9
2022-05-20,00:07:50,GL5AYT,1243,947,4.091,38,10,2.655,9
2022-05-20,00:07:55,GL5AYT,1005,957,4.193,26,48,2.969,9
2022-05-20,00:08:00,GL5AYT,1500,903,4.222,38,86,3.126,9
2022-05-20,00:08:05,GL5AYT,1189,837,5.436,25,42,2.796,9
2022-05-20,00:08:10,GL5AYT,1308,965,5.245,33,76,3.477,9
2022-05-20,00:08:15,GL5AYT,1047,806,4.474,38,88,2.202,9
2022-05-20,00:08:20,GL5AYT,1344,842,4.924,38,44,2.659,9
2022-05-20,00:08:25,GL5AYT,1067,914,4.886,40,100,3.119,9
2022-05-20,00:08:30,GL5AYT,1481,847,5.138,30,36,2.079,9
2022-05-20,00:08:35,GL5AYT,1131,800,4.067,33,13,2.198,9
2022-05-20,00:08:40,GL5AYT,1206,945,4.577,27,81,2.445,9
2022-05-20,00:08:45,GL5AYT,1432,870,4.017,24,0,2.562,9
2022-05-20,00:08:50,GL5AYT,1260,920,5.345,24,57,3.484,9
2022-05-20,00:08:55,GL5AYT,1358,885,4.399,39,16,2.499,9
2022-05-20,00:09:00,GL5AYT,1258,963,4.974,33,92,2.033,9
2022-05-20,00:09:05,GL5AYT,1384,930,4.645,28,18,2.49,9
2022-05-20,00:09:10,GL5AYT,1485,947,4.1,37,73,3.357,9
2022-05-20,00:09:15,GL5AYT,1364,992,4.182,24,14,2.281,9
2022-05-20,00:09:20,GL5AYT,1473,885,5.047,31,57,2.699,9
2022-05-20,00:09:25,GL5AYT,1027,950,5.054,29,78,2.925,9
2022-05-20,00:09:30,GL5AYT,1062,828,4.049,40,80,2.554,9
2022-05-20,00:09:35,GL5AYT,1252,934,4.047,37,74,2.075,9
2022-05-20,00:09:40,GL5AYT,1341,878,4.581,34,1,2.795,9
2022-05-20,00:09:45,GL5AYT,1428,956,4.446,38,96,3.208,9
2022-05-20,00:09:50,GL5AYT,1189,970,4.706,24,91,2.434,9
2022-05-20,00:09:55,GL5AYT,1362,801,4.493,24,66,3.435,9
2022-05-20,00:10:00,GL5AYT,1412,940,4.638,21,3,2.17,9
2022-05-20,00:10:05,GL5AYT,1228,960,5.431,22,77,2.406,9
2022-05-20,00:10:10,GL5AYT,1464,888,5.366,28,13,2.709,9
2022-05-20,00:10:15,GL5AYT,1461,857,4.929,25,73,2.195,9
2022-05-20,00:10:20,GL5AYT,1161,872,5.145,37,74,3.129,9
2022-05-20,00:10:25,GL5AYT,1004,861,4.638,36,24,2.02,9
2022-05-20,00:10:30,GL5AYT,1435,999,4.489,30,58,3.218,9
2022-05-20,00:10:35,GL5AYT,1155,957,5.147,32,19,3.369,9
2022-05-20,00:10:40,GL5AYT,1226,890,4.022,28,51,2.011,9
2022-05-20,00:10:45,GL5AYT,1114,998,4.583,29,32,2.908,9
2022-05-20,00:10:50,GL5AYT,1385,869,4.801,37,52,3.358,9
2022-05-20,00:10:55,GL5AYT,1227,888,5.406,31,55,2.874,9
2022-05-20,00:11:00,GL5AYT,1457,919,4.307,20,0,2.572,9
2022-05-20,00:11:05,GL5AYT,1343,911,4.76,38,86,2.214,9
2022-05-20,00:11:10,GL5AYT,1162,892,4.898,32,4,2.265,9
2022-05-20,00:11:15,GL5AYT,1187,803,4.699,35,71,2.393,9
2022-05-20,00:11:20,GL5AYT,1132,847,5.27,26,41,2.256,9
2022-05-20,00:11:25,GL5AYT,1038,857,5.189,27,64,2.135,9
2022-05-20,00:11:30,GL5AYT,1384,860,4.312,27,84,2.248,9
2022-05-20,00:11:35,GL5AYT,1409,963,4.611,34,33,2.97,9
2022-05-20,00:11:40,GL5AYT,1378,857,4.579,36,59,3.006,9
2022-05-20,00:11:45,GL5AYT,1309,848,4.707,33,62,2.21,9
2022-05-20,00:11:50,GL5AYT,1305,940,4.494,40,7,3.099,9
2022-05-20,00:11:55,GL5AYT,1432,814,4.584,39,75,2.478,9
2022-05-20,00:12:00,GL5AYT,1402,854,4.893,32,33,2.11,9
2022-05-20,00:12:05,GL5AYT,1430,812,4.618,26,57,3.215,9
2022-05-20,00:12:10,GL5AYT,1273,824,4.529,28,10,2.743,9
2022-05-20,00:12:15,GL5AYT,1152,875,4.198,24,53,3.363,9
2022-05-20,00:12:20,GL5AYT,1203,1000,5.052,23,68,2.675,9
2022-05-20,00:12:25,GL5AYT,1250,978,5.042,37,63,2.643,9
2022-05-20,00:12:30,GL5AYT,1015,923,4.589,34,11,2.035,9
2022-05-20,00:12:35,GL5AYT,1402,867,5.351,38,35,2.083,9
2022-05-20,00:12:40,GL5AYT,1023,990,4.589,32,38,2.829,9
2022-05-20,00:12:45,GL5AYT,1112,892,4.062,33,14,2.531,9
2022-05-20,00:12:50,GL5AYT,1260,961,4.408,23,5,2.787,9
2022-05-20,00:12:55,GL5AYT,1369,839,4.08,27,53,3.426,9
2022-05-20,00:13:00,GL5AYT,1353,992,4.854,26,38,3.278,9
2022-05-20,00:13:05,GL5AYT,1096,879,4.5,39,43,2.573,9
2022-05-20,00:13:10,GL5AYT,1363,913,4.396,29,64,2.055,9
2022-05-20,00:13:15,GL5AYT,1324,820,5.347,38,27,2.958,9
2022-05-20,00:13:20,GL5AYT,1032,856,4.034,27,9,3.305,9
2022-05-20,00:13:25,GL5AYT,1261,888,5.024,39,0,2.364,9
2022-05-20,00:13:30,GL5AYT,1475,866,5.307,40,1,2.163,9
2022-05-20,00:13:35,GL5AYT,1305,845,5.476,35,25,3.106,9
2022-05-20,00:13:40,GL5AYT,1395,882,5.197,21,76,2.095,9
2022-05-20,00:13:45,GL5AYT,1337,923,4.301,30,47,2.443,9
2022-05-20,00:13:50,GL5AYT,1399,806,5.007,37,66,2.094,9
2022-05-20,00:13:55,GL5AYT,1369,980,4.579,21,42,2.533,9
2022-05-20,00:14:00,GL5AYT,1252,978,5.214,32,25,2.565,9
2022-05-20,00:14:05,GL5AYT,1093,993,4.254,33,97,2.991,9
2022-05-20,00:14:10,GL5AYT,1247,960,4.343,35,81,2.653,9
2022-05-20,00:14:15,GL5AYT,1359,853,5.209,22,14,2.985,9
2022-05-20,00:14:20,GL5AYT,1059,877,4.553,29,78,3.473,9
2022-05-20,00:14:25,GL5AYT,1250,939,5.18,20,28,2.088,9
2022-05-20,00:14:30,GL5AYT,1067,834,4.1,40,50,3.409,9
2022-05-20,00:14:35,GL5AYT,1090,978,4.788,29,54,2.627,9
2022-05-20,00:14:40,GL5AYT,1158,882,5.418,22,5,2.464,9
2022-05-20,00:14:45,GL5AYT,1193,810,4.708,28,73,3.027,9
2022-05-20,00:14:50,GL5AYT,1296,900,4.2,22,95,2.653,9
2022-05-20,00:14:55,GL5AYT,1472,852,5.029,37,61,2.283,9
2022-05-20,00:15:00,GL5AYT,1297,989,4.206,22,2,2.777,9
2022-05-20,00:15:05,GL5AYT,1462,920,4.894,33,38,3.45,9
2022-05-20,00:15:10,GL5AYT,1383,879,5.48,37,33,2.682,9
2022-05-20,00:15:15,GL5AYT,1392,935,4.885,20,24,2.165,9
2022-05-20,00:15:20,GL5AYT,1062,889,4.708,40,4,2.851,9
2022-05-20,00:15:25,GL5AYT,1227,927,5.232,27,85,2.712,9
2022-05-20,00:15:30,GL5AYT,1380,1000,4.372,34,12,2.017,9
2022-05-20,00:15:35,GL5AYT,1246,825,5.278,22,70,2.99,9
2022-05-20,00:15:40,GL5AYT,1306,950,5.249,29,77,3.24,9
2022-05-20,00:15:45,GL5AYT,1255,936,4.664,22,48,2.685,9
2022-05-20,00:15:50,GL5AYT,1494,883,5.283,39,82,3.268,9
2022-05-20,00:15:55,GL5AYT,1120,825,5.347,28,14,3.001,9
2022-05-20,00:16:00,GL5AYT,1354,801,4.712,30,21,2.369,9
2022-05-20,00:16:05,GL5AYT,1117,958,4.005,40,36,2.611,9
2022-05-20,00:16:10,GL5AYT,1267,931,4.525,35,52,3.043,9
2022-05-20,00:16:15,GL5AYT,1255,862,4.289,29,31,2.988,9
2022-05-20,00:16:20,GL5AYT,1335,896,4.913,24,53,3.181,9
2022-05-20,00:16:25,GL5AYT,1100,804,4.686,27,59,2.626,9
2022-05-20,00:16:30,GL5AYT,1272,901,4.366,31,58,2.787,9
2022-05-20,00:16:35,GL5AYT,1081,881,5.337,33,49,2.196,9
2022-05-20,00:16:40,GL5AYT,1442,885,5.039,32,50,3.065,9
2022-05-20,00:16:45,GL5AYT,1432,928,4.622,34,4,2.57,9
2022-05-20,00:16:50,GL5AYT,1101,851,4.574,27,84,2.091,9
2022-05-20,00:16:55,GL5AYT,1174,928,5.472,33,96,2.937,9
2022-05-20,00:17:00,GL5AYT,1095,999,5.499,21,55,2.807,9
2022-05-20,00:17:05,GL5AYT,1291,890,5.172,31,9,2.12,9
2022-05-20,00:17:10,GL5AYT,1321,900,4.839,38,55,2.619,9
2022-05-20,00:17:15,GL5AYT,1309,895,5.272,30,99,3.07,9
2022-05-20,00:17:20,GL5AYT,1167,901,5.061,27,62,3.182,9
2022-05-20,00:17:25,GL5AYT,1020,849,5.368,36,16,2.123,9
2022-05-20,00:17:30,GL5AYT,1200,852,4.796,29,20,2.496,9
2022-05-20,00:17:35,GL5AYT,1144,972,4.08,32,61,3.303,9
2022-05-20,00:17:40,GL5AYT,1018,910,5.04,20,20,2.845,9
2022-05-20,00:17:45,GL5AYT,1246,834,5.376,23,66,2.697,9
2022-05-20,00:17:50,GL5AYT,1465,981,4.549,22,82,2.823,9
2022-05-20,00:17:55,GL5AYT,1150,888,5.168,26,72,2.989,9
2022-05-20,00:18:00,GL5AYT,1272,908,5.292,33,92,2.933,9
2022-05-20,00:18:05,GL5AYT,1209,938,4.552,23,93,2.42,9
2022-05-20,00:18:10,GL5AYT,1115,985,4.876,20,36,2.974,9
2022-05-20,00:18:15,GL5AYT,1111,817,4.835,20,15,2.44,9
2022-05-20,00:18:20,GL5AYT,1355,972,4.824,23,16,2.705,9
2022-05-20,00:18:25,GL5AYT,1324,954,4.699,22,12,2.592,9
2022-05-20,00:18:30,GL5AYT,1263,973,4.584,21,3,2.664,9
2022-05-20,00:18:35,GL5AYT,1037,920,4.449,29,9,3.302,9
2022-05-20,00:18:40,GL5AYT,1114,870,4.622,31,27,3.463,9
2022-05-20,00:18:45,GL5AYT,1059,817,4.681,20,33,2.474,9
2022-05-20,00:18:50,GL5AYT,1005,997,4.434,23,71,2.158,9
2022-05-20,00:18:55,GL5AYT,1121,982,4.676,37,77,2.167,9
2022-05-20,00:19:00,GL5AYT,1204,972,4.606,26,38,2.05,9
2022-05-20,00:19:05,GL5AYT,1018,867,4.836,30,85,3.044,9
2022-05-20,00:19:10,GL5AYT,1127,988,4.541,31,24,2.171,9
2022-05-20,00:19:15,GL5AYT,1236,835,5.353,32,45,3.387,9
2022-05-20,00:19:20,GL5AYT,1279,922,5.056,23,100,2.34,9
2022-05-20,00:19:25,GL5AYT,1290,894,4.349,27,38,3.267,9
2022-05-20,00:19:30,GL5AYT,1191,885,4.009,28,77,2.625,9
2022-05-20,00:19:35,GL5AYT,1237,980,4.22,22,69,2.924,9
2022-05-20,00:19:40,GL5AYT,1046,944,4.056,38,75,3.227,9
2022-05-20,00:19:45,GL5AYT,1401,890,5.043,28,80,2.451,9
2022-05-20,00:19:50,GL5AYT,1249,924,4.59,39,11,2.265,9
2022-05-20,00:19:55,GL5AYT,1079,905,4.597,29,75,3.096,9
2022-05-20,00:20:00,GL5AYT,1034,942,4.327,36,11,2.726,9
2022-05-20,00:20:05,GL5AYT,1136,866,5.339,34,77,2.831,9
2022-05-20,00:20:10,GL5AYT,1332,987,4.212,36,89,2.484,9
2022-05-20,00:20:15,GL5AYT,1202,953,5.286,29,94,3.371,9
2022-05-20,00:20:20,GL5AYT,1339,804,5.483,34,84,2.242,9
2022-05-20,00:20:25,GL5AYT,1390,949,4.991,32,11,2.861,9
2022-05-20,00:20:30,GL5AYT,1156,901,4.43,31,40,2.051,9
2022-05-20,00:20:35,GL5AYT,1333,812,4.957,34,41,2.713,9
2022-05-20,00:20:40,GL5AYT,1485,910,4.85,32,5,2.762,9
2022-05-20,00:20:45,GL5AYT,1335,969,5.426,31,53,2.633,9
2022-05-20,00:20:50,GL5AYT,1336,895,5.094,31,91,2.017,9
2022-05-20,00:20:55,GL5AYT,1229,976,4.68,20,83,3.124,9
2022-05-20,00:21:00,GL5AYT,1333,853,4.901,29,24,2.296,9
2022-05-20,00:21:05,GL5AYT,1268,856,4.097,24,89,2.172,9
2022-05-20,00:21:10,GL5AYT,1460,997,5.058,30,52,2.965,9
2022-05-20,00:21:15,GL5AYT,1032,977,5.248,35,7,2.566,9
2022-05-20,00:21:20,GL5AYT,1085,863,4.255,37,20,2.566,9
2022-05-20,00:21:25,GL5AYT,1014,882,4.552,21,96,2.588,9
2022-05-20,00:21:30,GL5AYT,1096,994,5.133,29,8,3.048,9
2022-05-20,00:21:35,GL5AYT,1412,806,4.354,40,82,2.322,9
2022-05-20,00:21:40,GL5AYT,1169,812,4.819,39,86,2.049,9
2022-05-20,00:21:45,GL5AYT,1279,986,4.821,30,5,3.403,9
2022-05-20,00:21:50,GL5AYT,1307,924,5.328,23,80,2.789,9
2022-05-20,00:21:55,GL5AYT,1019,878,4.4,33,83,3.112,9
2022-05-20,00:22:00,GL5AYT,1129,858,5.108,35,17,3.106,9
2022-05-20,00:22:05,GL5AYT,1476,974,4.59,30,52,2.58,9
2022-05-20,00:22:10,GL5AYT,1299,831,5.324,37,64,2.671,9
2022-05-20,00:22:15,GL5AYT,1209,990,4.223,29,32,2.804,9
2022-05-20,00:22:20,GL5AYT,1460,818,4.426,20,75,2.625,9
2022-05-20,00:22:25,GL5AYT,1419,835,4.866,37,47,2.457,9
2022-05-20,00:22:30,GL5AYT,1117,872,4.217,40,96,2.676,9
2022-05-20,00:22:35,GL5AYT,1100,953,4.582,33,90,3.483,9
2022-05-20,00:22:40,GL5AYT,1203,895,5.288,36,3,2.343,9
2022-05-20,00:22:45,GL5AYT,1393,844,4.602,29,76,3.112,9
2022-05-20,00:22:50,GL5AYT,1154,902,4.518,27,64,3.352,9
2022-05-20,00:22:55,GL5AYT,1115,877,4.844,32,84,3.299,9
2022-05-20,00:23:00,GL5AYT,1441,979,4.173,24,53,3.185,9
2022-05-20,00:23:05,GL5AYT,1388,834,5.384,36,85,3.417,9
2022-05-20,00:23:10,GL5AYT,1483,995,4.35,40,55,2.896,9
2022-05-20,00:23:15,GL5AYT,1402,991,4.85,35,60,2.167,9
2022-05-20,00:23:20,GL5AYT,1020,948,5.117,24,20,2.848,9
2022-05-20,00:23:25,GL5AYT,1169,975,4.646,24,7,3.26,9
2022-05-20,00:23:30,GL5AYT,1396,893,4.898,20,55,2.777,9
2022-05-20,00:23:35,GL5AYT,1103,899,4.675,33,62,3.397,9
2022-05-20,00:23:40,GL5AYT,1310,864,4.225,27,62,3.237,9
2022-05-20,00:23:45,GL5AYT,1478,924,4.693,35,22,2.039,9
2022-05-20,00:23:50,GL5AYT,1219,854,4.389,28,93,2.33,9
2022-05-20,00:23:55,GL5AYT,1097,862,5.042,33,79,3.021,9
2022-05-20,00:24:00,GL5AYT,1119,898,4.597,37,95,3.414,9
2022-05-20,00:24:05,GL5AYT,1237,859,4.205,20,35,2.542,9
2022-05-20,00:24:10,GL5AYT,1316,871,4.296,37,39,3.25,9
2022-05-20,00:24:15,GL5AYT,1240,898,4.221,23,11,3.233,9
2022-05-20,00:24:20,GL5AYT,1022,962,4.813,36,100,2.243,9
2022-05-20,00:24:25,GL5AYT,1318,956,5.327,31,71,2.766,9
2022-05-20,00:24:30,GL5AYT,1387,948,4.917,27,67,3.069,9
2022-05-20,00:24:35,GL5AYT,1155,881,4.769,28,27,2.502,9
2022-05-20,00:24:40,GL5AYT,1030,920,4.968,28,16,2.101,9
2022-05-20,00:24:45,GL5AYT,1389,987,4.343,28,89,2.831,9
2022-05-20,00:24:50,GL5AYT,1256,936,4.984,37,20,3.353,9
2022-05-20,00:24:55,GL5AYT,1387,893,4.297,27,15,2.52,9
2022-05-20,00:25:00,GL5AYT,1429,866,4.087,31,59,3.279,9
2022-05-20,00:25:05,GL5AYT,1346,861,5.299,34,58,2.103,9
2022-05-20,00:25:10,GL5AYT,1290,981,5.271,30,89,3.154,9
2022-05-20,00:25:15,GL5AYT,1231,935,5.109,39,23,2.107,9
2022-05-20,00:25:20,GL5AYT,1308,868,4.479,35,70,2.113,9
2022-05-20,00:25:25,GL5AYT,1317,976,4.532,40,32,2.905,9
2022-05-20,00:25:30,GL5AYT,1068,951,5.486,23,22,2.933,9
2022-05-20,00:25:35,GL5AYT,1181,800,5.119,28,15,2.849,9
2022-05-20,00:25:40,GL5AYT,1013,937,4.815,34,63,2.594,9
2022-05-20,00:25:45,GL5AYT,1284,919,4.57,28,17,2.956,9
2022-05-20,00:25:50,GL5AYT,1091,896,5.172,30,1,2.626,9
2022-05-20,00:25:55,GL5AYT,1130,936,5.136,25,100,3.298,9
2022-05-20,00:26:00,GL5AYT,1082,829,5.24,28,81,2.304,9
2022-05-20,00:26:05,GL5AYT,1453,882,5.35,20,63,3.34,9
2022-05-20,00:26:10,GL5AYT,1023,853,4.715,29,95,3.201,9
2022-05-20,00:26:15,GL5AYT,1032,972,4.793,35,21,2.538,9
2022-05-20,00:26:20,GL5AYT,1055,939,5.093,35,88,3.459,9
2022-05-20,00:26:25,GL5AYT,1298,837,4.003,40,38,2.982,9
2022-05-20,00:26:30,GL5AYT,1013,941,4.457,21,85,3.443,9
2022-05-20,00:26:35,GL5AYT,1223,950,4.086,30,6,3.114,9
2022-05-20,00:26:40,GL5AYT,1322,958,4.395,30,56,2.003,9
2022-05-20,00:26:45,GL5AYT,1089,916,4.852,26,43,2.365,9
2022-05-20,00:26:50,GL5AYT,1151,979,4.068,26,60,2.068,9
2022-05-20,00:26:55,GL5AYT,1106,884,5.184,39,3,2.536,9
2022-05-20,00:27:00,GL5AYT,1337,991,4.324,40,98,2.092,9
2022-05-20,00:27:05,GL5AYT,1154,941,5.478,25,34,2.124,9
2022-05-20,00:27:10,GL5AYT,1022,834,4.617,23,3,2.486,9
2022-05-20,00:27:15,GL5AYT,1120,980,5.182,39,33,2.144,9
2022-05-20,00:27:20,GL5AYT,1293,812,4.808,38,41,3.053,9
2022-05-20,00:27:25,GL5AYT,1378,851,5.077,24,28,2.026,9
2022-05-20,00:27:30,GL5AYT,1074,974,5.173,34,30,3.141,9
2022-05-20,00:27:35,GL5AYT,1222,817,4.667,20,54,2.133,9
2022-05-20,00:27:40,GL5AYT,1139,847,5.195,39,42,3.132,9
2022-05-20,00:27:45,GL5AYT,1274,819,4.402,32,81,2.428,9
2022-05-20,00:27:50,GL5AYT,1114,934,5.106,20,64,3.082,9
2022-05-20,00:27:55,GL5AYT,1351,939,4.693,35,86,2.459,9
2022-05-20,00:28:00,GL5AYT,1304,983,4.279,24,74,2.029,9
2022-05-20,00:28:05,GL5AYT,1165,803,5.473,40,19,3.383,9
2022-05-20,00:28:10,GL5AYT,1127,834,4.57,25,22,3.067,9
2022-05-20,00:28:15,GL5AYT,1424,954,5.45,25,7,3.448,9
2022-05-20,00:28:20,GL5AYT,1267,910,5.034,34,68,3.36,9
2022-05-20,00:28:25,GL5AYT,1042,913,4.791,35,68,3.12,9
2022-05-20,00:28:30,GL5AYT,1474,806,5.303,25,29,3.437,9
2022-05-20,00:28:35,GL5AYT,1453,954,4.679,25,91,2.449,9
2022-05-20,00:28:40,GL5AYT,1133,986,5.087,29,89,3.474,9
2022-05-20,00:28:45,GL5AYT,1083,955,4.974,28,69,2.293,9
2022-05-20,00:28:50,GL5AYT,1273,866,4.21,36,23,2.994,9
2022-05-20,00:28:55,GL5AYT,1280,842,5.086,31,69,2.94,9
2022-05-20,00:29:00,GL5AYT,1302,921,4.248,32,7,2.53,9
2022-05-20,00:29:05,GL5AYT,1160,995,5.169,34,43,2.09,9
2022-05-20,00:29:10,GL5AYT,1004,899,4.877,25,74,2.291,9
2022-05-20,00:29:15,GL5AYT,1427,845,4.492,23,18,2.002,9
2022-05-20,00:29:20,GL5AYT,1098,828,5.006,39,34,2.528,9
2022-05-20,00:29:25,GL5AYT,1083,869,4.363,20,50,2.952,9
2022-05-20,00:29:30,GL5AYT,1066,856,5.321,36,32,2.388,9
2022-05-20,00:29:35,GL5AYT,1329,849,4.993,24,20,3.314,9
2022-05-20,00:29:40,GL5AYT,1396,853,4.367,33,55,2.862,9
2022-05-20,00:29:45,GL5AYT,1122,891,4.208,38,45,3.393,9
2022-05-20,00:29:50,GL5AYT,1260,809,5.471,32,68,2.048,9
2022-05-20,00:29:55,GL5AYT,1315,989,5.253,28,13,2.362,9
2022-05-20,00:30:00,GL5AYT,1011,916,4.528,22,69,2.204,9
2022-05-20,00:30:05,GL5AYT,1028,916,5.328,26,45,2.647,9
2022-05-20,00:30:10,GL5AYT,1411,959,4.457,35,46,2.763,9
2022-05-20,00:30:15,GL5AYT,1008,864,5.036,29,89,3.413,9
2022-05-20,00:30:20,GL5AYT,1120,831,4.491,32,88,2.206,9
2022-05-20,00:30:25,GL5AYT,1491,958,5.1,39,60,3.086,9
2022-05-20,00:30:30,GL5AYT,1312,914,4.042,36,56,2.268,9
2022-05-20,00:30:35,GL5AYT,1037,950,4.206,30,42,2.86,9
2022-05-20,00:30:40,GL5AYT,1116,979,4.371,23,48,3.496,9
2022-05-20,00:30:45,GL5AYT,1262,975,5.123,25,12,2.997,9
2022-05-20,00:30:50,GL5AYT,1239,976,5.211,40,98,2.331,9
2022-05-20,00:30:55,GL5AYT,1459,923,5.315,39,33,3.134,9
2022-05-20,00:31:00,GL5AYT,1079,917,4.355,23,28,3.057,9
2022-05-20,00:31:05,GL5AYT,1019,967,5.392,22,73,2.583,9
2022-05-20,00:31:10,GL5AYT,1492,967,4.553,32,38,2.625,9
2022-05-20,00:31:15,GL5AYT,1397,836,5.313,26,34,3.368,9
2022-05-20,00:31:20,GL5AYT,1043,960,4.948,27,54,2.727,9
2022-05-20,00:31:25,GL5AYT,1419,841,4.929,34,48,2.891,9
2022-05-20,00:31:30,GL5AYT,1331,818,4.274,27,75,3.078,9
2022-05-20,00:31:35,GL5AYT,1462,874,4.317,26,30,3.327,9
2022-05-20,00:31:40,GL5AYT,1104,894,4.172,26,11,2.83,9
2022-05-20,00:31:45,GL5AYT,1072,873,5.173,39,5,3.039,9
2022-05-20,00:31:50,GL5AYT,1114,939,4.289,32,84,2.756,9
2022-05-20,00:31:55,GL5AYT,1476,996,4.604,33,72,2.254,9
2022-05-20,00:32:00,GL5AYT,1448,921,4.193,25,55,2.126,9
2022-05-20,00:32:05,GL5AYT,1348,807,4.384,22,45,3.454,9
2022-05-20,00:32:10,GL5AYT,1061,863,4.896,20,90,2.916,9
2022-05-20,00:32:15,GL5AYT,1209,837,4.556,33,5,2.106,9
2022-05-20,00:32:20,GL5AYT,1129,955,5.063,30,76,3.017,9
2022-05-20,00:32:25,GL5AYT,1293,939,5.477,29,12,2.034,9
2022-05-20,00:32:30,GL5AYT,1260,976,4.596,35,92,2.3,9
2022-05-20,00:32:35,GL5AYT,1411,810,4.512,40,50,3.386,9
2022-05-20,00:32:40,GL5AYT,1252,841,4.313,35,21,3.267,9
2022-05-20,00:32:45,GL5AYT,1041,959,4.971,30,64,3.492,9
2022-05-20,00:32:50,GL5AYT,1098,863,4.005,36,88,3.0,9
2022-05-20,00:32:55,GL5AYT,1061,938,5.381,22,91,2.572,9
2022-05-20,00:33:00,GL5AYT,1095,930,4.861,37,43,2.857,9
2022-05-20,00:33:05,GL5AYT,1007,843,5.405,35,18,2.782,9
2022-05-20,00:33:10,GL5AYT,1499,906,5.197,37,87,2.665,9
2022-05-20,00:33:15,GL5AYT,1124,965,5.26,37,54,3.079,9
2022-05-20,00:33:20,GL5AYT,1380,977,4.186,22,96,2.835,9
2022-05-20,00:33:25,GL5AYT,1454,1000,4.702,36,95,3.305,9
2022-05-20,00:33:30,GL5AYT,1116,1000,5.238,22,21,3.111,9
2022-05-20,00:33:35,GL5AYT,1383,884,4.319,26,12,2.908,9
2022-05-20,00:33:40,GL5AYT,1469,962,5.047,26,48,3.14,9
